accuracy,std,time,features,model
0.788045188503868,0.011534240023147532,20.726256847381592,"[0, 1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 54, 83, 96, 115, 140, 147, 153, 164, 166, 169, 192, 218, 229, 264, 265, 268, 272, 278, 285, 288, 309, 332, 337, 346, 363, 367, 378, 412, 422, 427, 443, 444, 449, 462, 468, 484, 504, 506, 518, 520, 534, 548, 550, 552, 575, 576, 582, 583, 586, 597, 602, 603, 607, 611, 628, 630, 631, 665, 683, 693, 716, 723, 724, 732, 734]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7897266685291144,0.012971534084325486,63.745240688323975,"[0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 50, 83, 102, 130, 146, 209, 229, 236, 260, 266, 274, 284, 292, 295, 298, 325, 332, 341, 343, 354, 355, 362, 363, 371, 378, 389, 396, 397, 406, 412, 414, 431, 461, 477, 481, 491, 500, 501, 512, 521, 526, 544, 546, 562, 563, 564, 573, 587, 592, 595, 597, 624, 629, 630, 634, 647, 659, 664, 676, 677, 678, 722, 730, 734, 737]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7897014220134442,0.01148513285988765,5.9092419147491455,"[0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 50, 83, 102, 130, 146, 209, 229, 236, 260, 266, 274, 284, 292, 295, 298, 325, 332, 341, 343, 354, 355, 362, 363, 371, 378, 389, 396, 397, 406, 412, 414, 431, 461, 477, 481, 491, 500, 501, 512, 521, 526, 544, 546, 562, 563, 564, 573, 587, 592, 595, 597, 624, 629, 630, 634, 647, 659, 664, 676, 677, 678, 722, 730, 734, 737]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7883349026181188,0.011140460239197092,20.571496963500977,"[0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 50, 83, 102, 130, 146, 209, 229, 236, 260, 266, 274, 284, 292, 295, 298, 325, 332, 341, 343, 354, 355, 362, 363, 371, 378, 389, 396, 397, 406, 412, 414, 431, 461, 477, 481, 491, 500, 501, 512, 521, 526, 544, 546, 562, 563, 564, 573, 587, 592, 595, 597, 624, 629, 630, 634, 647, 659, 664, 676, 677, 678, 722, 730, 734, 737]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7890177656833631,0.012464410458175791,63.129557847976685,"[0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 42, 46, 72, 91, 93, 129, 132, 136, 148, 156, 166, 181, 193, 202, 208, 210, 221, 243, 260, 262, 266, 274, 288, 307, 354, 365, 376, 383, 389, 398, 399, 409, 431, 432, 436, 444, 454, 461, 462, 467, 513, 526, 537, 538, 552, 555, 593, 605, 611, 621, 622, 638, 642, 643, 650, 654, 657, 658, 661, 676, 689, 699, 704, 733, 734]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7885977836870259,0.011918950039978421,6.439012765884399,"[0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 42, 46, 72, 91, 93, 129, 132, 136, 148, 156, 166, 181, 193, 202, 208, 210, 221, 243, 260, 262, 266, 274, 288, 307, 354, 365, 376, 383, 389, 398, 399, 409, 431, 432, 436, 444, 454, 461, 462, 467, 513, 526, 537, 538, 552, 555, 593, 605, 611, 621, 622, 638, 642, 643, 650, 654, 657, 658, 661, 676, 689, 699, 704, 733, 734]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.788256058991312,0.011089098492962145,23.0697181224823,"[0, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 42, 46, 72, 91, 93, 129, 132, 136, 148, 156, 166, 181, 193, 202, 208, 210, 221, 243, 260, 262, 266, 274, 288, 307, 354, 365, 376, 383, 389, 398, 399, 409, 431, 432, 436, 444, 454, 461, 462, 467, 513, 526, 537, 538, 552, 555, 593, 605, 611, 621, 622, 638, 642, 643, 650, 654, 657, 658, 661, 676, 689, 699, 704, 733, 734]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7911720660410221,0.01386146469369254,64.78645515441895,"[0, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 48, 66, 86, 96, 118, 125, 126, 138, 146, 151, 167, 182, 185, 196, 224, 239, 240, 255, 263, 265, 288, 297, 299, 307, 310, 322, 340, 341, 364, 375, 422, 423, 427, 431, 433, 435, 454, 462, 466, 468, 472, 475, 484, 486, 516, 517, 526, 534, 540, 542, 574, 575, 586, 596, 602, 611, 633, 636, 644, 653, 679, 700, 716, 726, 736]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7923547204431247,0.013447662942943053,5.671422243118286,"[0, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 48, 66, 86, 96, 118, 125, 126, 138, 146, 151, 167, 182, 185, 196, 224, 239, 240, 255, 263, 265, 288, 297, 299, 307, 310, 322, 340, 341, 364, 375, 422, 423, 427, 431, 433, 435, 454, 462, 466, 468, 472, 475, 484, 486, 516, 517, 526, 534, 540, 542, 574, 575, 586, 596, 602, 611, 633, 636, 644, 653, 679, 700, 716, 726, 736]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7892020100641166,0.011934572495141071,20.10491704940796,"[0, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 48, 66, 86, 96, 118, 125, 126, 138, 146, 151, 167, 182, 185, 196, 224, 239, 240, 255, 263, 265, 288, 297, 299, 307, 310, 322, 340, 341, 364, 375, 422, 423, 427, 431, 433, 435, 454, 462, 466, 468, 472, 475, 484, 486, 516, 517, 526, 534, 540, 542, 574, 575, 586, 596, 602, 611, 633, 636, 644, 653, 679, 700, 716, 726, 736]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7939569084744826,0.013067838985721628,63.13498401641846,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 46, 57, 64, 75, 77, 78, 79, 85, 88, 92, 93, 100, 145, 146, 161, 168, 176, 188, 214, 217, 224, 227, 230, 235, 243, 246, 254, 302, 312, 323, 327, 334, 349, 351, 387, 398, 421, 435, 438, 440, 501, 512, 514, 520, 548, 549, 563, 564, 567, 588, 591, 604, 606, 614, 623, 643, 646, 650, 656, 658, 665, 696, 706, 715]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.792958050086052,0.012622399614908469,5.285792112350464,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 46, 57, 64, 75, 77, 78, 79, 85, 88, 92, 93, 100, 145, 146, 161, 168, 176, 188, 214, 217, 224, 227, 230, 235, 243, 246, 254, 302, 312, 323, 327, 334, 349, 351, 387, 398, 421, 435, 438, 440, 501, 512, 514, 520, 548, 549, 563, 564, 567, 588, 591, 604, 606, 614, 623, 643, 646, 650, 656, 658, 665, 696, 706, 715]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7906469592089426,0.010211840653983454,20.19803810119629,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 46, 57, 64, 75, 77, 78, 79, 85, 88, 92, 93, 100, 145, 146, 161, 168, 176, 188, 214, 217, 224, 227, 230, 235, 243, 246, 254, 302, 312, 323, 327, 334, 349, 351, 387, 398, 421, 435, 438, 440, 501, 512, 514, 520, 548, 549, 563, 564, 567, 588, 591, 604, 606, 614, 623, 643, 646, 650, 656, 658, 665, 696, 706, 715]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7915915996702778,0.013304258330938314,63.41987919807434,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 46, 53, 63, 70, 122, 143, 144, 155, 165, 173, 176, 194, 195, 213, 227, 231, 232, 233, 235, 241, 242, 252, 277, 284, 294, 296, 297, 309, 310, 314, 345, 351, 355, 374, 393, 397, 421, 431, 436, 440, 468, 469, 475, 480, 498, 499, 509, 512, 523, 541, 547, 548, 577, 597, 621, 622, 645, 646, 656, 664, 674, 677, 691, 700, 711]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7899892391900422,0.01071350968507923,5.784287929534912,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 46, 53, 63, 70, 122, 143, 144, 155, 165, 173, 176, 194, 195, 213, 227, 231, 232, 233, 235, 241, 242, 252, 277, 284, 294, 296, 297, 309, 310, 314, 345, 351, 355, 374, 393, 397, 421, 431, 436, 440, 468, 469, 475, 480, 498, 499, 509, 512, 523, 541, 547, 548, 577, 597, 621, 622, 645, 646, 656, 664, 674, 677, 691, 700, 711]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7863912313194754,0.011423232833856219,21.42808699607849,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 46, 53, 63, 70, 122, 143, 144, 155, 165, 173, 176, 194, 195, 213, 227, 231, 232, 233, 235, 241, 242, 252, 277, 284, 294, 296, 297, 309, 310, 314, 345, 351, 355, 374, 393, 397, 421, 431, 436, 440, 468, 469, 475, 480, 498, 499, 509, 512, 523, 541, 547, 548, 577, 597, 621, 622, 645, 646, 656, 664, 674, 677, 691, 700, 711]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7894643392966155,0.012650861965680205,63.82897591590881,"[0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 101, 104, 140, 142, 143, 148, 149, 154, 156, 160, 168, 172, 185, 189, 193, 211, 215, 219, 222, 227, 230, 235, 255, 265, 272, 276, 286, 309, 315, 329, 338, 374, 377, 381, 393, 400, 409, 415, 436, 446, 467, 513, 519, 523, 551, 559, 560, 565, 574, 583, 586, 594, 604, 621, 630, 643, 654, 675, 677, 691, 694, 696, 719, 734, 736]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7896478249023078,0.01246535602454745,5.806197881698608,"[0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 101, 104, 140, 142, 143, 148, 149, 154, 156, 160, 168, 172, 185, 189, 193, 211, 215, 219, 222, 227, 230, 235, 255, 265, 272, 276, 286, 309, 315, 329, 338, 374, 377, 381, 393, 400, 409, 415, 436, 446, 467, 513, 519, 523, 551, 559, 560, 565, 574, 583, 586, 594, 604, 621, 630, 643, 654, 675, 677, 691, 694, 696, 719, 734, 736]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7889131926840288,0.011352346209776596,20.53196692466736,"[0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 101, 104, 140, 142, 143, 148, 149, 154, 156, 160, 168, 172, 185, 189, 193, 211, 215, 219, 222, 227, 230, 235, 255, 265, 272, 276, 286, 309, 315, 329, 338, 374, 377, 381, 393, 400, 409, 415, 436, 446, 467, 513, 519, 523, 551, 559, 560, 565, 574, 583, 586, 594, 604, 621, 630, 643, 654, 675, 677, 691, 694, 696, 719, 734, 736]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7919072156059336,0.013107800620214827,64.56016778945923,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 52, 70, 84, 85, 87, 91, 98, 104, 119, 124, 129, 132, 136, 145, 157, 172, 191, 197, 198, 214, 218, 224, 231, 255, 256, 260, 271, 274, 282, 291, 298, 317, 320, 321, 327, 333, 363, 380, 384, 386, 387, 420, 430, 443, 447, 484, 491, 571, 604, 605, 612, 638, 642, 648, 654, 655, 671, 683, 687, 721, 733, 734, 735]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7901730696934892,0.01272277129410372,5.644256114959717,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 52, 70, 84, 85, 87, 91, 98, 104, 119, 124, 129, 132, 136, 145, 157, 172, 191, 197, 198, 214, 218, 224, 231, 255, 256, 260, 271, 274, 282, 291, 298, 317, 320, 321, 327, 333, 363, 380, 384, 386, 387, 420, 430, 443, 447, 484, 491, 571, 604, 605, 612, 638, 642, 648, 654, 655, 671, 683, 687, 721, 733, 734, 735]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.790620746979558,0.010391141243659342,20.108402252197266,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 52, 70, 84, 85, 87, 91, 98, 104, 119, 124, 129, 132, 136, 145, 157, 172, 191, 197, 198, 214, 218, 224, 231, 255, 256, 260, 271, 274, 282, 291, 298, 317, 320, 321, 327, 333, 363, 380, 384, 386, 387, 420, 430, 443, 447, 484, 491, 571, 604, 605, 612, 638, 642, 648, 654, 655, 671, 683, 687, 721, 733, 734, 735]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7892279463752969,0.013030087083773671,63.539475202560425,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 39, 40, 41, 50, 74, 77, 81, 84, 87, 92, 103, 125, 126, 132, 133, 171, 195, 201, 206, 207, 208, 247, 275, 289, 298, 305, 312, 324, 339, 361, 371, 373, 375, 377, 391, 414, 416, 418, 426, 441, 442, 511, 519, 542, 547, 551, 555, 564, 573, 589, 590, 594, 601, 611, 613, 633, 653, 656, 663, 675, 696, 699, 700, 710, 711, 731, 736, 738]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7908297895088999,0.013915022199425081,5.586946725845337,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 39, 40, 41, 50, 74, 77, 81, 84, 87, 92, 103, 125, 126, 132, 133, 171, 195, 201, 206, 207, 208, 247, 275, 289, 298, 305, 312, 324, 339, 361, 371, 373, 375, 377, 391, 414, 416, 418, 426, 441, 442, 511, 519, 542, 547, 551, 555, 564, 573, 589, 590, 594, 601, 611, 613, 633, 653, 656, 663, 675, 696, 699, 700, 710, 711, 731, 736, 738]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7882818918331661,0.010993192493226635,20.798261165618896,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 39, 40, 41, 50, 74, 77, 81, 84, 87, 92, 103, 125, 126, 132, 133, 171, 195, 201, 206, 207, 208, 247, 275, 289, 298, 305, 312, 324, 339, 361, 371, 373, 375, 377, 391, 414, 416, 418, 426, 441, 442, 511, 519, 542, 547, 551, 555, 564, 573, 589, 590, 594, 601, 611, 613, 633, 653, 656, 663, 675, 696, 699, 700, 710, 711, 731, 736, 738]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7892272910695624,0.013971563030869235,63.913134813308716,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 50, 55, 62, 68, 71, 94, 112, 139, 146, 161, 173, 185, 186, 207, 209, 214, 242, 244, 249, 254, 258, 282, 285, 298, 305, 328, 339, 341, 345, 357, 369, 378, 422, 434, 438, 444, 448, 456, 475, 480, 509, 513, 526, 530, 531, 536, 550, 556, 573, 576, 589, 607, 617, 640, 641, 672, 685, 686, 692, 693, 700, 705, 716, 720, 726]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
